printing_id,printing_code,set_code,card_id,card_name,rarity,variant_name
10531,DT05-EN021,DT05,53408006,Gem-Merchant,Duel Terminal Normal Parallel Rare,
10532,DT05-EN022,DT05,89893715,Laval Miller,Duel Terminal Rare Parallel Rare,
10533,DT05-EN023,DT05,26381750,Soaring Eagle Above the Searing Land,Duel Terminal Rare Parallel Rare,
10534,DT05-EN024,DT05,52786469,Laval Warrior,Duel Terminal Normal Parallel Rare,
10535,DT05-EN024,DT05,52786469,Laval Warrior,Duel Terminal Rare Parallel Rare,
10536,DT05-EN025,DT05,89770167,"Prominence, Molten Swordsman",Duel Terminal Normal Parallel Rare,
10537,DT05-EN026,DT05,15169262,Laval Forest Sprite,Duel Terminal Normal Parallel Rare,
10538,DT05-EN027,DT05,51554871,"Kayenn, the Master Magma Blacksmith",Duel Terminal Normal Parallel Rare,
10539,DT05-EN028,DT05,88958576,Laval Burner,Duel Terminal Normal Parallel Rare,
10540,DT05-EN029,DT05,14047624,Laval Judgment Lord,Duel Terminal Super Parallel Rare,
10541,DT05-EN030,DT05,41431329,Vylon Cube,Duel Terminal Rare Parallel Rare,
10542,DT05-EN031,DT05,87836938,Vylon Vanguard,Duel Terminal Normal Parallel Rare,
10543,DT05-EN032,DT05,13220032,Vylon Charger,Duel Terminal Normal Parallel Rare,
10544,DT05-EN032,DT05,13220032,Vylon Charger,Duel Terminal Rare Parallel Rare,
10545,DT05-EN033,DT05,40619741,Vylon Soldier,Duel Terminal Rare Parallel Rare,
10546,DT05-EN034,DT05,76614340,Gem-Knight Ruby,Duel Terminal Ultra Parallel Rare,
10547,DT05-EN035,DT05,13108445,Gem-Knight Aquamarine,Duel Terminal Super Parallel Rare,
10548,DT05-EN036,DT05,49597193,Gem-Knight Topaz,Duel Terminal Ultra Parallel Rare,
10549,DT05-EN037,DT05,75991898,Lavalval Dragon,Duel Terminal Ultra Parallel Rare,
10550,DT05-EN038,DT05,12986807,Laval the Greater,Duel Terminal Super Parallel Rare,
10551,DT05-EN039,DT05,48370501,Vylon Sigma,Duel Terminal Super Parallel Rare,
10552,DT05-EN040,DT05,75779210,Vylon Epsilon,Duel Terminal Ultra Parallel Rare,
10553,DT05-EN041,DT05,69279219,My Body as a Shield,Duel Terminal Normal Parallel Rare,
10554,DT05-EN042,DT05,81439173,Foolish Burial,Duel Terminal Normal Parallel Rare,
10555,DT05-EN043,DT05,1264319,Gem-Knight Fusion,Duel Terminal Normal Parallel Rare,
10556,DT05-EN044,DT05,47658964,Searing Fire Wall,Duel Terminal Normal Parallel Rare,
10557,DT05-EN045,DT05,74657662,Vylon Material,Duel Terminal Rare Parallel Rare,
10558,DT05-EN046,DT05,59616123,Trap Stun,Duel Terminal Normal Parallel Rare,
10559,DT05-EN047,DT05,73729209,Skill Successor,Duel Terminal Normal Parallel Rare,
10560,DT05-EN048,DT05,37390589,Kunai with Chain,Duel Terminal Normal Parallel Rare,
10561,DT05-EN049,DT05,41777,Gem-Enhancement,Duel Terminal Rare Parallel Rare,
10562,DT05-EN050,DT05,37436476,Molten Whirlwind Wall,Duel Terminal Normal Parallel Rare,
10563,DT05-EN051,DT05,23401839,Senju of the Thousand Hands,Duel Terminal Normal Parallel Rare,
10564,DT05-EN052,DT05,57617178,Sonic Bird,Duel Terminal Normal Parallel Rare,
10565,DT05-EN053,DT05,54878498,Kelbek,Duel Terminal Normal Parallel Rare,
10566,DT05-EN054,DT05,41442341,Puppet Master,Duel Terminal Normal Parallel Rare,
10567,DT05-EN055,DT05,14778250,The Tricky,Duel Terminal Normal Parallel Rare,
10568,DT05-EN056,DT05,74388798,Silent Swordsman LV5,Duel Terminal Super Parallel Rare,
10569,DT05-EN057,DT05,37744402,Wynn the Wind Charmer,Duel Terminal Normal Parallel Rare,
10570,DT05-EN058,DT05,59464593,Armed Dragon LV10,Duel Terminal Rare Parallel Rare,
10571,DT05-EN059,DT05,76459806,Volcanic Rocket,Duel Terminal Normal Parallel Rare,
10572,DT05-EN060,DT05,66436257,Volcanic Counter,Duel Terminal Normal Parallel Rare,
10573,DT05-EN061,DT05,21672573,Emperor Sem,Duel Terminal Normal Parallel Rare,
10574,DT05-EN062,DT05,59575539,Krebons,Duel Terminal Normal Parallel Rare,
10575,DT05-EN063,DT05,88671720,Black Salvo,Duel Terminal Normal Parallel Rare,
10576,DT05-EN064,DT05,67111213,Gishki Abyss,Duel Terminal Normal Parallel Rare,
10577,DT05-EN065,DT05,93506862,Gishki Vanity,Duel Terminal Normal Parallel Rare,
10578,DT05-EN066,DT05,39905966,Gishki Marker,Duel Terminal Rare Parallel Rare,
10579,DT05-EN067,DT05,66399675,Gishki Chain,Duel Terminal Super Parallel Rare,
10580,DT05-EN068,DT05,92784374,Gishki Ariel,Duel Terminal Normal Parallel Rare,
10581,DT05-EN069,DT05,29888389,Gishki Shadow,Duel Terminal Normal Parallel Rare,
10582,DT05-EN070,DT05,65277087,Gusto Gulldo,Duel Terminal Normal Parallel Rare,
10583,DT05-EN071,DT05,91662792,Gusto Egul,Duel Terminal Normal Parallel Rare,
10584,DT05-EN072,DT05,28066831,Gusto Thunbolt,Duel Terminal Normal Parallel Rare,
10585,DT05-EN073,DT05,54455435,"Winda, Priestess of Gusto",Duel Terminal Normal Parallel Rare,
10586,DT05-EN074,DT05,91449144,"Caam, Serenity of Gusto",Duel Terminal Super Parallel Rare,
10587,DT05-EN075,DT05,27944249,"Windaar, Sage of Gusto",Duel Terminal Rare Parallel Rare,
10588,DT05-EN076,DT05,54338958,Steelswarm Cell,Duel Terminal Normal Parallel Rare,
10589,DT05-EN077,DT05,90727556,Steelswarm Scout,Duel Terminal Rare Parallel Rare,
10590,DT05-EN078,DT05,26722601,Steelswarm Gatekeeper,Duel Terminal Normal Parallel Rare,
10591,DT05-EN079,DT05,53116300,Steelswarm Caller,Duel Terminal Rare Parallel Rare,
10592,DT05-EN080,DT05,85505315,Steelswarm Mantis,Duel Terminal Normal Parallel Rare,
10593,DT05-EN081,DT05,22009013,Steelswarm Moth,Duel Terminal Rare Parallel Rare,
10594,DT05-EN082,DT05,58494728,Steelswarm Girastag,Duel Terminal Ultra Parallel Rare,
10595,DT05-EN083,DT05,84488827,Steelswarm Caucastag,Duel Terminal Ultra Parallel Rare,
10596,DT05-EN084,DT05,11877465,Evigishki Mind Augus,Duel Terminal Super Parallel Rare,
10597,DT05-EN085,DT05,57272170,Evigishki Soul Ogre,Duel Terminal Ultra Parallel Rare,
10598,DT05-EN086,DT05,40418351,Cyberdark Dragon,Duel Terminal Rare Parallel Rare,
10599,DT05-EN087,DT05,43385557,Magical Android,Duel Terminal Normal Parallel Rare,
10600,DT05-EN088,DT05,70780151,Thought Ruler Archfiend,Duel Terminal Super Parallel Rare,
10601,DT05-EN089,DT05,84766279,Daigusto Gulldos,Duel Terminal Super Parallel Rare,
10602,DT05-EN090,DT05,10755984,Daigusto Eguls,Duel Terminal Ultra Parallel Rare,
10603,DT05-EN091,DT05,46159582,Gishki Aquamirror,Duel Terminal Normal Parallel Rare,
10604,DT05-EN092,DT05,83544697,Contact with Gusto,Duel Terminal Rare Parallel Rare,
10605,DT05-EN093,DT05,19932396,First Step Towards Infestation,Duel Terminal Normal Parallel Rare,
10606,DT05-EN094,DT05,80033124,Cyberdark Impact!,Duel Terminal Normal Parallel Rare,
10607,DT05-EN095,DT05,67196946,Star Blast,Duel Terminal Normal Parallel Rare,
10608,DT05-EN096,DT05,46337945,Aquamirror Meditation,Duel Terminal Rare Parallel Rare,
10609,DT05-EN097,DT05,82422049,Blessings for Gusto,Duel Terminal Normal Parallel Rare,
10610,DT05-EN098,DT05,18816758,Infestation Wave,Duel Terminal Rare Parallel Rare,
10611,DT05-EN099,DT05,89041555,Blast Held by a Tribute,Duel Terminal Normal Parallel Rare,
10612,DT05-EN100,DT05,71587526,Karma Cut,Duel Terminal Normal Parallel Rare,
10613,DT06-EN001,DT06,37267041,Silent Swordsman LV7,Duel Terminal Super Parallel Rare,
10614,DT06-EN002,DT06,5861892,Arcana Force EX - The Light Ruler,Duel Terminal Rare Parallel Rare,
10615,DT06-EN003,DT06,9327502,Elemental HERO Voltic,Duel Terminal Normal Parallel Rare,
10616,DT06-EN004,DT06,48964966,Athena,Duel Terminal Normal Parallel Rare,
10617,DT06-EN005,DT06,83011278,Mystic Tomato,Duel Terminal Normal Parallel Rare,
10618,DT06-EN006,DT06,16556849,Freed the Brave Wanderer,Duel Terminal Normal Parallel Rare,
10619,DT06-EN007,DT06,68007326,Guardian Angel Joan,Duel Terminal Normal Parallel Rare,
10620,DT06-EN008,DT06,95492061,Manju of the Ten Thousand Hands,Duel Terminal Normal Parallel Rare,
10621,DT06-EN009,DT06,61441708,Sacred Phoenix of Nephthys,Duel Terminal Rare Parallel Rare,
10622,DT06-EN010,DT06,98446407,Hand of Nephthys,Duel Terminal Normal Parallel Rare,
10623,DT06-EN011,DT06,74364659,Eria the Water Charmer,Duel Terminal Normal Parallel Rare,
10624,DT06-EN012,DT06,26376390,Copycat,Duel Terminal Normal Parallel Rare,
10625,DT06-EN013,DT06,44913552,Timeater,Duel Terminal Normal Parallel Rare,
10626,DT06-EN014,DT06,62892347,Arcana Force 0 - The Fool,Duel Terminal Normal Parallel Rare,
10627,DT06-EN015,DT06,19665973,Battle Fader,Duel Terminal Normal Parallel Rare,
10628,DT06-EN016,DT06,76908448,Gem-Knight Crystal,Duel Terminal Rare Parallel Rare,
10629,DT06-EN017,DT06,2407147,Laval Volcano Handmaiden,Duel Terminal Normal Parallel Rare,
10630,DT06-EN018,DT06,38492752,Laval Cannon,Duel Terminal Rare Parallel Rare,
10631,DT06-EN019,DT06,75886890,Vylon Sphere,Duel Terminal Rare Parallel Rare,
10632,DT06-EN020,DT06,1281505,Vylon Tetra,Duel Terminal Normal Parallel Rare,
10633,DT06-EN021,DT06,38679204,Vylon Stella,Duel Terminal Normal Parallel Rare,
10634,DT06-EN022,DT06,74064212,Vylon Prism,Duel Terminal Rare Parallel Rare,
10635,DT06-EN023,DT06,168917,Vylon Hept,Duel Terminal Rare Parallel Rare,
10636,DT06-EN024,DT06,37557626,Gishki Reliever,Duel Terminal Normal Parallel Rare,
10637,DT06-EN025,DT06,63942761,Gishki Noellia,Duel Terminal Rare Parallel Rare,
10638,DT06-EN026,DT06,336369,Gusto Squirro,Duel Terminal Rare Parallel Rare,
10639,DT06-EN027,DT06,36331074,"Reeze, Whirlwind of Gusto",Duel Terminal Normal Parallel Rare,
10640,DT06-EN028,DT06,62729173,Steelswarm Genome,Duel Terminal Normal Parallel Rare,
10641,DT06-EN029,DT06,99214782,Steelswarm Sentinel,Duel Terminal Normal Parallel Rare,
10642,DT06-EN030,DT06,35618486,Steelswarm Sting,Duel Terminal Rare Parallel Rare,
10643,DT06-EN031,DT06,62007535,Steelswarm Longhorn,Duel Terminal Super Parallel Rare,
10644,DT06-EN032,DT06,94092230,Steelswarm Hercules,Duel Terminal Ultra Parallel Rare,
10645,DT06-EN033,DT06,21496848,Evigishki Tetrogre,Duel Terminal Ultra Parallel Rare,
10646,DT06-EN034,DT06,16304628,Elemental HERO Gaia,Duel Terminal Normal Parallel Rare,
10647,DT06-EN035,DT06,67985943,Gem-Knight Citrine,Duel Terminal Super Parallel Rare,
10648,DT06-EN036,DT06,93379652,Gem-Knight Prismaura,Duel Terminal Super Parallel Rare,
10649,DT06-EN037,DT06,20374351,Laval Stennon,Duel Terminal Super Parallel Rare,
10650,DT06-EN038,DT06,56768355,Vylon Alpha,Duel Terminal Ultra Parallel Rare,
10651,DT06-EN039,DT06,93157004,Vylon Omega,Duel Terminal Ultra Parallel Rare,
10652,DT06-EN040,DT06,29552709,Daigusto Sphreez,Duel Terminal Super Parallel Rare,
10653,DT06-EN041,DT06,77565204,Future Fusion,Duel Terminal Normal Parallel Rare,
10654,DT06-EN042,DT06,46052429,Advanced Ritual Art,Duel Terminal Normal Parallel Rare,
10655,DT06-EN043,DT06,55046718,Vylon Component,Duel Terminal Normal Parallel Rare,
10656,DT06-EN044,DT06,92035412,Vylon Element,Duel Terminal Normal Parallel Rare,
10657,DT06-EN045,DT06,28429121,Forbidden Arts of the Gishki,Duel Terminal Normal Parallel Rare,
10658,DT06-EN046,DT06,17078030,Wall of Revealing Light,Duel Terminal Normal Parallel Rare,
10659,DT06-EN047,DT06,4440873,Drastic Drop Off,Duel Terminal Normal Parallel Rare,
10660,DT06-EN048,DT06,55824220,Pyroxene Fusion,Duel Terminal Normal Parallel Rare,
10661,DT06-EN049,DT06,81218874,Infestation Ripples,Duel Terminal Normal Parallel Rare,
10662,DT06-EN050,DT06,27207573,Infestation Tool,Duel Terminal Normal Parallel Rare,
10663,DT06-EN051,DT06,33365932,Volcanic Shell,Duel Terminal Normal Parallel Rare,
10664,DT06-EN052,DT06,69884162,Elemental HERO Neos Alius,Duel Terminal Normal Parallel Rare,
10665,DT06-EN052,DT06,69884162,Elemental HERO Neos Alius,Duel Terminal Rare Parallel Rare,
10666,DT06-EN053,DT06,20932152,Quickdraw Synchron,Duel Terminal Normal Parallel Rare,
10667,DT06-EN054,DT06,36687247,T.G. Rush Rhino,Duel Terminal Normal Parallel Rare,
10668,DT06-EN055,DT06,63676256,Buster Blaster,Duel Terminal Normal Parallel Rare,
10669,DT06-EN056,DT06,12958919,Phantom Skyblaster,Duel Terminal Normal Parallel Rare,
10670,DT06-EN057,DT06,83039729,Grandmaster of the Six Samurai,Duel Terminal Rare Parallel Rare,
10671,DT06-EN058,DT06,14536035,Dark Grepher,Duel Terminal Normal Parallel Rare,
10672,DT06-EN059,DT06,61831093,Greenkappa,Duel Terminal Normal Parallel Rare,
10673,DT06-EN060,DT06,93920745,Penguin Soldier,Duel Terminal Normal Parallel Rare,
10674,DT06-EN061,DT06,24317029,Gravekeeper's Spy,Duel Terminal Rare Parallel Rare,
10675,DT06-EN062,DT06,25773409,Legendary Jujitsu Master,Duel Terminal Normal Parallel Rare,
10676,DT06-EN063,DT06,759393,Hiita the Fire Charmer,Duel Terminal Normal Parallel Rare,
10677,DT06-EN064,DT06,38033121,Dark Magician Girl,Duel Terminal Super Parallel Rare,
10678,DT06-EN065,DT06,18318842,Abyss Soldier,Duel Terminal Normal Parallel Rare,
10679,DT06-EN066,DT06,27408609,Golden Homunculus,Duel Terminal Normal Parallel Rare,
10680,DT06-EN067,DT06,19163116,Gem-Knight Obsidian,Duel Terminal Rare Parallel Rare,
10681,DT06-EN068,DT06,45662855,Gem-Knight Iolite,Duel Terminal Normal Parallel Rare,
10682,DT06-EN069,DT06,72056560,Gem-Knight Amber,Duel Terminal Normal Parallel Rare,
10683,DT06-EN070,DT06,8041569,Laval Lakeside Lady,Duel Terminal Normal Parallel Rare,
10684,DT06-EN071,DT06,45439263,Laval Coatl,Duel Terminal Rare Parallel Rare,
10685,DT06-EN072,DT06,11834972,Laval Blaster,Duel Terminal Normal Parallel Rare,
10686,DT06-EN073,DT06,47228077,Vylon Pentachloro,Duel Terminal Normal Parallel Rare,
10687,DT06-EN074,DT06,84313685,Vylon Tesseract,Duel Terminal Normal Parallel Rare,
10688,DT06-EN075,DT06,10712320,Vylon Stigma,Duel Terminal Rare Parallel Rare,
10689,DT06-EN076,DT06,47106439,Gishki Vision,Duel Terminal Normal Parallel Rare,
10690,DT06-EN077,DT06,73551138,Gishki Emilia,Duel Terminal Rare Parallel Rare,
10691,DT06-EN078,DT06,19959742,Gishki Mollusk,Duel Terminal Normal Parallel Rare,
10692,DT06-EN079,DT06,46044841,Gusto Falco,Duel Terminal Normal Parallel Rare,
10693,DT06-EN080,DT06,72439556,"Kamui, Hope of Gusto",Duel Terminal Normal Parallel Rare,
10694,DT06-EN081,DT06,9837195,"Musto, Oracle of Gusto",Duel Terminal Normal Parallel Rare,
10695,DT06-EN081,DT06,9837195,"Musto, Oracle of Gusto",Duel Terminal Rare Parallel Rare,
10696,DT06-EN082,DT06,45222299,Evigishki Gustkraken,Duel Terminal Super Parallel Rare,
10697,DT06-EN083,DT06,71616908,Gem-Knight Amethyst,Duel Terminal Super Parallel Rare,
10698,DT06-EN084,DT06,8611007,Lavalval Dragun,Duel Terminal Super Parallel Rare,
10699,DT06-EN085,DT06,34109611,Daigusto Falcos,Duel Terminal Super Parallel Rare,
10700,DT06-EN086,DT06,71594310,Gem-Knight Pearl,Duel Terminal Super Parallel Rare,
10701,DT06-EN087,DT06,3989465,Lavalval Ignis,Duel Terminal Ultra Parallel Rare,
10702,DT06-EN088,DT06,39987164,Vylon Disigma,Duel Terminal Ultra Parallel Rare,
10703,DT06-EN089,DT06,76372778,Evigishki Merrowgeist,Duel Terminal Ultra Parallel Rare,
10704,DT06-EN090,DT06,2766877,Daigusto Phoenix,Duel Terminal Ultra Parallel Rare,
10705,DT06-EN091,DT06,43422537,Double Summon,Duel Terminal Normal Parallel Rare,
10706,DT06-EN092,DT06,32441317,De-Synchro,Duel Terminal Normal Parallel Rare,
10707,DT06-EN093,DT06,39261576,Particle Fusion,Duel Terminal Normal Parallel Rare,
10708,DT06-EN094,DT06,65659181,Vylon Polytope,Duel Terminal Rare Parallel Rare,
10709,DT06-EN095,DT06,1644289,Vylon Segment,Duel Terminal Normal Parallel Rare,
10710,DT06-EN096,DT06,30241314,Macro Cosmos,Duel Terminal Rare Parallel Rare,
10711,DT06-EN097,DT06,28649820,Embodiment of Apophis,Duel Terminal Normal Parallel Rare,
10712,DT06-EN098,DT06,38049934,Dustflame Blast,Duel Terminal Normal Parallel Rare,
10713,DT06-EN099,DT06,64437633,Aquamirror Illusion,Duel Terminal Normal Parallel Rare,
10714,DT06-EN100,DT06,91822647,Whirlwind of Gusto,Duel Terminal Normal Parallel Rare,
10715,DT07-EN001,DT07,62476815,Gogogo Golem,Duel Terminal Normal Parallel Rare,
10716,DT07-EN002,DT07,51254277,Big Jaws,Duel Terminal Normal Parallel Rare,
10717,DT07-EN003,DT07,29116732,Daybreaker,Duel Terminal Normal Parallel Rare,
10718,DT07-EN004,DT07,29654737,Amazoness Chain Master,Duel Terminal Normal Parallel Rare,
10719,DT07-EN005,DT07,37742478,Honest,Duel Terminal Rare Parallel Rare,
10720,DT07-EN006,DT07,80344569,Neo-Spacian Grand Mole,Duel Terminal Normal Parallel Rare,
10721,DT07-EN007,DT07,23571046,Quillbolt Hedgehog,Duel Terminal Normal Parallel Rare,
10722,DT07-EN008,DT07,68140974,Meklord Emperor Wisel,Duel Terminal Rare Parallel Rare,
10723,DT07-EN009,DT07,73891874,White-Horned Dragon,Duel Terminal Rare Parallel Rare,
10724,DT07-EN010,DT07,61802346,Blizzard Dragon,Duel Terminal Normal Parallel Rare,
10725,DT07-EN011,DT07,92826944,Mezuki,Duel Terminal Normal Parallel Rare,
10726,DT07-EN011,DT07,92826944,Mezuki,Duel Terminal Normal Rare Parallel Rare,
10727,DT07-EN012,DT07,47217354,Fabled Raven,Duel Terminal Normal Parallel Rare,
10728,DT07-EN013,DT07,51808422,XX-Saber Faultroll,Duel Terminal Normal Parallel Rare,
10729,DT07-EN014,DT07,43114901,Gem-Knight Sardonyx,Duel Terminal Normal Parallel Rare,
10730,DT07-EN015,DT07,89609515,Laval Phlogis,Duel Terminal Normal Parallel Rare,
10731,DT07-EN016,DT07,16693254,Gishki Avance,Duel Terminal Normal Parallel Rare,
10732,DT07-EN017,DT07,42082363,Gusto Griffin,Duel Terminal Normal Parallel Rare,
10733,DT07-EN018,DT07,78486968,Constellar Sheratan,Duel Terminal Normal Parallel Rare,
10734,DT07-EN019,DT07,15871676,Constellar Aldebaran,Duel Terminal Normal Parallel Rare,
10735,DT07-EN020,DT07,41269771,Constellar Algiedi,Duel Terminal Normal Parallel Rare,
10736,DT07-EN021,DT07,78364470,Constellar Pollux,Duel Terminal Rare Parallel Rare,
10737,DT07-EN022,DT07,14759024,Constellar Zubeneschamali,Duel Terminal Rare Parallel Rare,
10738,DT07-EN023,DT07,40143123,Constellar Virgo,Duel Terminal Super Parallel Rare,
10739,DT07-EN024,DT07,77542832,Evilswarm Heliotrope,Duel Terminal Normal Parallel Rare,
10740,DT07-EN025,DT07,3536537,Evilswarm Zahak,Duel Terminal Rare Parallel Rare,
10741,DT07-EN026,DT07,40921545,Evilswarm Ketos,Duel Terminal Rare Parallel Rare,
10742,DT07-EN027,DT07,72429240,Evilswarm O'lantern,Duel Terminal Normal Parallel Rare,
10743,DT07-EN028,DT07,8814959,Evilswarm Mandragora,Duel Terminal Normal Parallel Rare,
10744,DT07-EN029,DT07,35209994,Evilswarm Hraesvelg,Duel Terminal Rare Parallel Rare,
10745,DT07-EN030,DT07,5405694,Black Luster Soldier,Duel Terminal Rare Parallel Rare,
10746,DT07-EN031,DT07,71203602,Evigishki Levianima,Duel Terminal Super Parallel Rare,
10747,DT07-EN032,DT07,64599569,Chimeratech Overdragon,Duel Terminal Rare Parallel Rare,
10748,DT07-EN033,DT07,8692301,Gem-Knight Zirconia,Duel Terminal Super Parallel Rare,
10749,DT07-EN034,DT07,84013237,Number 39: Utopia,Duel Terminal Super Parallel Rare,
10750,DT07-EN035,DT07,34086406,Lavalval Chain,Duel Terminal Ultra Parallel Rare,
10751,DT07-EN036,DT07,581014,Daigusto Emeral,Duel Terminal Ultra Parallel Rare,
10752,DT07-EN037,DT07,47579719,Constellar Hyades,Duel Terminal Super Parallel Rare,
10753,DT07-EN038,DT07,73964868,Constellar Pleiades,Duel Terminal Ultra Parallel Rare,
10754,DT07-EN039,DT07,359563,Evilswarm Nightmare,Duel Terminal Super Parallel Rare,
10755,DT07-EN040,DT07,36757171,Evilswarm Bahamut,Duel Terminal Ultra Parallel Rare,
10756,DT07-EN041,DT07,55761792,Black Luster Ritual,Duel Terminal Normal Parallel Rare,
10757,DT07-EN042,DT07,3659803,Overload Fusion,Duel Terminal Normal Parallel Rare,
10758,DT07-EN043,DT07,72142276,Molten Conduction Field,Duel Terminal Normal Parallel Rare,
10759,DT07-EN044,DT07,9236985,Gishki Photomirror,Duel Terminal Normal Parallel Rare,
10760,DT07-EN045,DT07,35631584,Constellar Star Chart,Duel Terminal Normal Parallel Rare,
10761,DT07-EN046,DT07,98427577,Scrap-Iron Scarecrow,Duel Terminal Normal Parallel Rare,
10762,DT07-EN047,DT07,13504844,Gottoms' Emergency Call,Duel Terminal Normal Parallel Rare,
10763,DT07-EN048,DT07,72029628,Fragment Fusion,Duel Terminal Normal Parallel Rare,
10764,DT07-EN049,DT07,8414337,Dust Storm of Gusto,Duel Terminal Normal Parallel Rare,
10765,DT07-EN050,DT07,35419032,Infestation Infection,Duel Terminal Normal Parallel Rare,
10766,DT07-EN051,DT07,80208158,D.D. Esper Star Sparrow,Duel Terminal Rare Parallel Rare,
10767,DT07-EN052,DT07,16796157,Beast-Warrior Puma,Duel Terminal Normal Parallel Rare,
10768,DT07-EN053,DT07,43791861,Phoenix Beast Gairuda,Duel Terminal Normal Parallel Rare,
10769,DT07-EN054,DT07,79185500,Ironhammer the Giant,Duel Terminal Normal Parallel Rare,
10770,DT07-EN055,DT07,15574615,D.D. Jet Iron,Duel Terminal Rare Parallel Rare,
10771,DT07-EN056,DT07,42969214,Aye-Iron,Duel Terminal Normal Parallel Rare,
10772,DT07-EN057,DT07,18063928,Tin Goldfish,Duel Terminal Normal Parallel Rare,
10773,DT07-EN058,DT07,45458027,Gearspring Spirit,Duel Terminal Normal Parallel Rare,
10774,DT07-EN059,DT07,44178886,"Ehren, Lightsworn Monk",Duel Terminal Normal Parallel Rare,
10775,DT07-EN060,DT07,99177923,Infernity Archfiend,Duel Terminal Normal Parallel Rare,
